id,release_dates,name,category,slug,platforms,genres,tags,age_ratings,rating,rating_count,similar_games,themes,summary,involved_companies
4141,1995,Bass Rise,main_game,bass-rise,['PlayStation'],"['Simulator', 'Sport']","['268435469', '268435470', '536871421', '536872928', '536875054', '536875258', '536876437']",['E'],,0,"['Reel Fishing Paradise 3D', 'Fishing World', ""Jack Charlton's Match Fishing"", 'NBA 2K19', 'Spike Volleyball', 'NBA 2K20', 'Real Football 2019', 'Grid', 'eFootball PES 2020', 'MXGP 2019: The Official Motocross Videogame']",,"BASS RISE brings the action of fishing to the PlayStation. Pick the rods and lures that fit your fishing style and get ready to reel. While out on the lake, make new friends who will offer advice or a challenge; completing challenges opens new areas to fish. Every area requires finesse, not brawn, to bring in the catch. Never miss a second of the fight with a unique underwater perspective that shows how hard the fish are working. Everything for a great day out on the lake is in BASS RISE, and the best part is, you won't have to clean the fish after you catch them.",['Bandai']
15344,1988,Powerdrome,main_game,powerdrome,"['DOS', 'Amiga', 'Atari ST/STE']",['Racing'],"['1', '18', '268435466']",,,0,"['Star Control: Origins', 'Immortal: Unchained', 'Crackle Cradle', 'Earth Defense Force: Iron Rain', 'Forza Horizon 4', 'Zoids Wild: Blast Unleashed', 'Gene Rain', 'PlanetSide Arena', 'Astral Chain', 'Grid']","['Action', 'Science fiction']","The Powerdrome racing series is now into its 24th year of high-speed high-octane action. Why race on flat 2D circuits when you can charge through a multi-textured half-pipe in small aircraft? Typhoon Racing have taken up the challenge, and entered you in their machine. 
 
There are 6 different circuits, with hazards including chicanes, tunnels and crusher gates. Shading to the sections marks out whether a corner or dive is coming up. There are 5 computer opponents to race against in one player mode, while a data link cable allows 2-player games. 
 
Each planet has its own atmosphere, and your machine's filters will need to be set to take account of this. Rain on some circuits necessitates a pitstop for a changeover. You are armed with afterburners, which can provide a speed use in open air but should not be overused. The Amiga version allows you to adjust the sensitivity of the controls - either way, joystick is easier to use but mouse is seen as ultimately being faster.",['Electronic Arts']
92236,2008,Pro Yakyuu Spirits 5 Kanzenban,expanded_game,pro-yakyuu-spirits-5-kanzenban,"['PlayStation 2', 'PlayStation 3']",['Sport'],['268435470'],,,0,"['Real Football 2008', 'Pro Yakyuu Spirits 2019', 'Madden NFL 20', 'Real Football 2016', 'Real Football 2014', 'Real Football 2015', 'Real Football 2017', 'Real Football 2018', 'Real Football 2019', 'NHL 20']",,"An updated version of Pro Yakyū Spirits 5 with many improvements over the original as a post-season version of the game. For instance, every player who appeared in a game in the 2008 NPB season for all 12 teams was included on each team's roster, there were new player animations, enhanced artificial intelligence, and also small improvements to graphics (foreign players, for example, no longer look generic and have their actual swings), online play, baserunning, and fielding.",['Konami']
11002,2015,Earth Defense Force 4.1: The Shadow of New Despair,expanded_game,earth-defense-force-4-dot-1-the-shadow-of-new-despair,"['PC (Microsoft Windows)', 'PlayStation 4']","['Shooter', 'Adventure']","['1', '18', '39', '268435461', '268435487', '536870915', '536870937', '536872360', '536873023', '536875755']","['M', 'Twelve']",87.47047182895454,7,"['Cyberpunk 2077', 'Immortal: Unchained', 'Left Alive', 'Gears 5', 'Wolfenstein: Youngblood', 'Control', 'Gene Rain', 'Call of Duty: Mobile', 'Rebel Galaxy Outlaw', 'Call of Duty: Modern Warfare']","['Action', 'Science fiction', 'Warfare']","This updated version of Earth Defense Force 2025 marks the series first current-gen appearance. It sports improved performance, new content amounting to more than 50 percent of the original, two-player local co-op, and four player online co-op.

The game is also being ported to PC

""It's a fight for the future of the planet between the Ravagers, a merciless swarm of alien invaders, and the Earth Defense Force (EDF) in this third-person shooter.

As an EDF soldier you will go head to head in fierce combat against the hordes of giant alien insects and their slaughtering machines.

Play as four different classes in over 80 missions with a range of 800 weapons at your disposal.

The most overwhelmingly numerous forces of Ravagers the series has ever seen will take the EDF fighters to the depths of despair and back!

Online co-op play supported.""","['D3 Publisher', 'Sandlot', 'PQube', 'XSEED Games']"
49324,2004,Monster! Bass Fishing,main_game,monster-bass-fishing,['Game Boy Advance'],['Sport'],"['268435470', '536871421', '536872928']",['E'],,0,"['Fishing Koushien', ""Jimmy Houston's Bass Tournament U.S.A."", 'Bass Strike', 'Bass Landing', ""Fisherman's Bait 2: Big Ol' Bass"", 'Rapala Pro Fishing', 'Kawa no Nushi Tsuri 5: Fushigi no Mori Kawa', ""Sportsman's Double Play"", 'Freshwater Fishing Simulator', 'Real Football 2019']",,You can perfect your technique in free fishing. Then use these skills to compete to be the number one Bass Fisherman and land that Monster Bass Fishing. You can also store your best six catches in the aquarium for later viewing.,
127796,2020,Little Busters! Converted Edition,port,little-busters-converted-edition,"['PlayStation 2', 'PlayStation 3', 'PlayStation Portable', 'PlayStation Vita', 'Nintendo Switch']","['Adventure', 'Visual Novel']","['27', '31', '268435487', '268435490', '536872225', '536872416', '536873739', '536878397', '536880093', '536894845', '536895148', '536895172', '536896633']","['T', 'CERO_B', 'ACB_PG', 'Sixteen']",,0,"['Everlasting Summer', 'The Eden of Grisaia', 'Muv-Luv', 'Danganronpa V3: Killing Harmony', 'Princess Evangile', 'Toradora! Portable', 'Blacksad: Under the Skin', 'Date A Live: Ren Dystopia', 'The Princess, the Stray Cat, and Matters of the Heart', 'Game ni Nattayo! Dokuro-chan: Kenkou Shindan Daisakusen']","['Comedy', 'Drama']","Since its humble beginnings as a PC game, the ""Little Busters!"" visual novel has continued to evolve. In the past decade, we have seen spin-off games and console adaptations, as well as the release of comic, novel, and anime adaptations.

It's easy to see why; the underlying theme of friendship in this romantic adventure game has had players hooked from the very start.","['PROTOTYPE', 'Key']"
43913,1998,Thunder Force V: Perfect System,expanded_game,thunder-force-v-perfect-system,['PlayStation'],['Shooter'],"['18', '268435461', '536875284']",['E'],,0,"['Far Cry', 'Space Impact Evolution', 'Immortal: Unchained', 'Crackle Cradle', 'Earth Defense Force: Iron Rain', 'SD Gundam Next Evolution', 'Gene Rain', 'Rebel Galaxy Outlaw', 'PlanetSide Arena', 'Gigantic X']",['Science fiction'],"In a grim future where a once-benevolent alien technology has turned against humanity, only a ragtag group of ace pilots can save the Earth from total annihilation. Code name: Thunder Force! Witness the first 32-bit installment of the massively popular shooter series! Five spectacular weapons with multiple power-up levels let you blast through waves of metallic predators, and look good doing it. A constant barrage of innovative enemies keeps you intrigued while you struggle to stay alive. A speaker-imploding soundtrack has your foot tapping as your fingers are mashing. Unbelievable rendered cutscenes draw, no-DRAG you kicking and screaming into the action. Put simply, it's the ultimate hardcore gaming blast-o-rama!",
11605,1999,The Typing of the Dead,port,the-typing-of-the-dead,"['PC (Microsoft Windows)', 'PlayStation 2', 'Dreamcast', 'Arcade']",['Shooter'],"['1', '19', '21', '27', '34', '268435461', '536870917', '536870918', '536871186', '536871470', '536872216', '536872225', '536872232', '536872594', '536873278', '536873308', '536874398', '536875172', '536875199', '536875206', '536875245', '536875271', '536875911', '536875941', '536876435', '536876501', '536876506', '536876720', '536876752', '536876932', '536879988', '536880542']",['M'],65.50272858797426,15,"['How to Survive 2', 'Escape from Tarkov', 'Miscreated', 'Borderlands 3', 'Days Gone', 'Dead Age', 'Metro Exodus', 'Last Day on Earth: Survival', 'Dying Light 2: Stay Human', 'Remnant: From the Ashes']","['Action', 'Horror', 'Survival', 'Comedy', 'Educational']","The Typing of the Dead is an arcade game that was developed by WOW Entertainment and published by Sega for the NAOMI hardware. The game was released in Japanese arcades in 1999 and was ported to the Sega Dreamcast in 2001 by Smilebit. A Windows version was released in 2000 and a PlayStation 2 port followed in 2004.
The Typing of the Dead is a modification of Sega's 1998 light gun arcade game The House of the Dead 2 in which the gun is replaced by a computer keyboard. The player takes the role of a secret agent in a zombie-infested Venice and must quickly type letters, words and phrases in order to kill fast-advancing enemies.","['WOW Entertainment', 'Sega', 'Smilebit']"
20638,1996,Philosoma,main_game,philosoma,['PlayStation'],['Shooter'],['268435461'],['T'],,0,"['Bubble Fighter', 'SD Gundam Next Evolution', 'Gears 5', 'Call of Duty: Mobile', 'Mother Fucker galaxy', 'Hop: The Movie Game', 'Soldier of the Empire', 'Tau', 'Shameless Clone', ""Haven's Compass""]",,"In Philosoma, you blast through 18 vertical scrolling deep space environments in search of the mysterious distress call, destroying enemies and obstacles in your path.

Go up against a variety of vehicles including the ""Hover Carrier,"" the ""Makkon,"" and the ""Missile Walker"" as you clear your way with one of four main weapons such as the Vulcan, Laser, A-Break, or Ray-B. Each weapon can be upgraded up to three times when specific power-up icons are collected. A secondary weapon such as Buster grenades, MRMs, and SRMs are equipped at the beginning of a level or acquired through a power-up.",
85260,2013,The Lost Treasures of Alexandria,main_game,the-lost-treasures-of-alexandria,['Nintendo DSi'],,,['E'],,0,,,"In “The Lost Treasures of Alexandria” you play Christine, an archaeologist/geologist who stumbles across an unexplained archaeological secret.",
45223,2002,Hoshigami: Ruining Blue Earth,main_game,hoshigami-ruining-blue-earth,['PlayStation'],"['Role-playing (RPG)', 'Strategy']","['268435468', '268435471']",['E'],,0,"['Might & Magic Heroes VII', 'Tears of Avia', 'Eador: Imperium', 'Legends of Aria', 'Castle Burn - RTS Revolution', 'Super Seducer 2', 'Change: A Homeless Survival Experience', 'Dungeon of Dragon Knight', 'Trials of Fire', 'Tactics V: ""Obsidian Brigade""']",,"Utilizing a host of new gameplay elements, Hoshigami: Ruining Blue Earth expands upon the formula made popular by the cult classic Final Fantasy Tactics. The continent of Mardias serves as the game's primary world, and is divided into three kingdoms: Nightweld, the Valaimian Empire and Gerauld. The story begins as Valaimian troops advance into Nightweld, a peace-loving kingdom. Lacking the military might to repel the invaders from multiple fronts, Fazz - a mercenary and the game's protagonist - is hired to defend the Tower of Wind. Needless to say, this is just the beginning of a dire and perilous journey for the unwitting Fazz.

As you and your party trek across the world map, you'll take part in various battles. Ready-for-Action Points (RAP) determine which, as well as the number of actions that can be performed by a particular character. The more actions performed (and thus, more RAPs expended) during a turn, the longer you'll have to wait for your next chance to act. When attacking, an interactive gauge appears that does damage based upon where the slider is stopped. Stopping it at the very end will result in greater damage dealt to the enemy. Wait too long however and the slider will return to the beginning.",
20565,2008,B-Boy,main_game,b-boy,"['PlayStation 2', 'PlayStation Portable']",['Music'],"['1', '268435463', '536872211', '536872611', '536873715', '536873861', '536875046', '536875049', '536875184', '536875199', '536875245', '536875271', '536875364', '536875406', '536875735', '536875766', '536877405', '536877449', '536880134', '536883988']",['T'],,0,"['Aura Kingdom', 'Human: Fall Flat', 'Figment', 'Children of Morta', 'Pikuniku', 'Dream Alone', 'Remnant: From the Ashes', 'The Outer Worlds', ""Tom Clancy's Ghost Recon: Breakpoint"", ""Baldur's Gate 3""]",['Action'],"B-Boy allows you to battle through authentic Hip-Hop break-dancing culture, challenging the world's best B-Boys on the world's greatest B-Boy stages - and hopefully take home an in-game adidas sponsorship along the way. The first and only authentic break-dancing title on PSP stays true to the spirit of B-Boying thanks to the wireless functionality - giving you the freedom to battle on the move - anytime and anywhere - just as B-Boy competitions were meant to be. Featuring real life B-Boy characters, every in-game move is motion-captured from the experts, including moves taken from world famous Redbull athlete, ""Crazy Legs"", who also acts as game MC and end of level boss. Battling around the world, B-Boy features real locations and events, accompanied by the sound of a licensed Hip-Hop and classic Funk soundtrack with each track being selected by the B-Boys featured in-game. Progress through play by taking on 40 of the world's greatest B-Boy personalities, and pull off unique moves and outrageous combo's to become number one. Key game features include: 40 B-Boy characters to do battle with, including world famous B-Boy, Crazy Legs; 12 fully licensed motion-captured competitive B-Boys from Europe, Asia and North America; 21 authentic world wide locations including Redbull BC One, Freestyle Sessions, UK B-Boy Championships and IBE; 40 licensed Hip Hop and classic Funk tracks; Customise your B-Boy with full character personalisation - winning battles allows you to kit yourself out with the latest adidas clothing.",['Evolved Games']
69089,2008,Crazy Chicken: Atlantis Quest,main_game,crazy-chicken-atlantis-quest,"['PC (Microsoft Windows)', 'Nintendo DS']",['Adventure'],"['1', '268435487']",['E'],,0,"[""Don't Knock Twice"", 'Dragon: Marked for Death', 'Devil May Cry 5', 'The Elder Scrolls VI', 'Garena Free Fire', 'Eternity: The Last Unicorn', 'Gears 5', 'Torchlight III', 'Apsulov: End of Gods', 'Oninaki']",['Action'],,
198480,2000,Test Drive Le Mans,main_game,test-drive-le-mans--2,"['PC (Microsoft Windows)', 'PlayStation', 'Dreamcast']",['Racing'],['268435466'],['E'],,0,"['Rise: Race the Future', 'LA Street Racing', 'Drive Isle', 'Gear.Club Unlimited', 'Option Tuning Car Battle Spec-R', 'Team Sonic Racing', 'NASCAR Heat 3', 'The Grand Tour Game', 'Super Street: The Game', 'My Little Pony: Equestria Girls - Friendship Games: Motocross']",,"Test Drive Le Mans is a racing game based on the famous 24 hours of Le Mans race in France, the player is invited to race the entire 24-hour endurance course or take part in a simpler arcade mode. The game also featured tracks such as Bugatti Circuit, Brno Circuit, Road Atlanta, Suzuka Circuit, Donington Park and Circuit de Catalunya, as well as a weather and night system.","['Melbourne House', 'Infogrames']"
4773,2005,Counter Force,port,counter-force,"['Wii', 'PC (Microsoft Windows)', 'PlayStation 2', 'Android', 'Arcade']",['Shooter'],"['1', '18', '268435461', '536870918', '536870981', '536871079']",['E10'],,0,"['Death Stranding', 'Immortal: Unchained', 'Crackle Cradle', 'Earth Defense Force: Iron Rain', 'Left Alive', ""Tom Clancy's The Division 2"", 'Gears 5', 'Gene Rain', 'Rebel Galaxy Outlaw', 'PlanetSide Arena']","['Action', 'Science fiction']",A Wii port of the on-rails shooter Ex Zeus.,"['HyberDevbox Japan', 'Octopus Studio', '505 Games', 'Conspiracy Entertainment', 'Metro 3D']"
85268,2012,Mahjong 3D: Warriors of the Emperor,main_game,mahjong-3d-warriors-of-the-emperor,['Nintendo 3DS'],"['Puzzle', 'Card & Board Game']","['268435465', '268435491']","['Three', 'E']",,0,"['Digging Jim', 'Winds of Revenge', 'Hayama Reiko no Date de Blackjack', 'Whirly Word HD', 'Turn It On!', 'Puzzle by Nikoli S Yajilin', 'Mahjong Woods', 'Puzzle by Nikoli S Hitori', 'Rubido', 'Puzzle by Nikoli S Kakuro']",,The world famous board game in real 3D: for the greatest Mahjong experience of all time!,
6384,2003,Double Dragon Advance,remake,double-dragon-advance,['Game Boy Advance'],"['Fighting', ""Hack and slash/Beat 'em up""]","['1', '268435460', '268435481', '536870973', '536871889', '536871894', '536871971', '536872098', '536872100', '536873064', '536875241', '536875803', '536876348', '536876349', '536876976', '536877655']",['T'],63.50727912241049,5,"['Double Dragon V: The Shadow Falls', 'The Amazing Spider-Man 2', 'Jade Empire', 'Dragon Ball: Advanced Adventure', 'Super Double Dragon', 'Rise of Incarnates', 'Double Dragon IV', 'Shadows: Awakening', 'Blast Out', 'Double Dragon III: The Sacred Stones']",['Action'],"After a global nuclear war leaves the world in ruins, gangs emerge as the new elite by seizing control of the city. Twin brothers Jimmy and Billy Lee survive the cataclysmic event with their martial arts abilities intact, but Billy's girlfriend is soon kidnapped by mysterious thugs. Now it's up to you to guide both brothers through different stages filled with enemies and boss characters. Whether you play solo or cooperatively with a friend, you must master new techniques and weapons to find the girl and defeat the bad guys.","['Atlus', 'Million', 'Paon', 'S-NEO']"
48048,2011,Nanda's Island,main_game,nandas-island,['Nintendo DS'],['Puzzle'],['268435465'],['E'],,0,"['Numba Deluxe', 'Digging Jim', 'Winds of Revenge', 'Hayama Reiko no Date de Blackjack', 'Same Game for Windows', 'Word Cross Puzzle', 'Whirly Word HD', 'Word Charm', 'Munchkin Match', 'Turn It On!']",,Revive the deserted island! Summon the clouds and use the limited amount of water each carries to restore the island's lush flowers to their former beauty. Draw and erase lines to guide the water's flow to the most needed areas and watch as once struggling vegetation beings to bloom again.,['MumboJumbo']
22952,2015,The King of Fighters 2002: Unlimited Match,remake,the-king-of-fighters-2002-unlimited-match,"['PC (Microsoft Windows)', 'PlayStation 2', 'Xbox 360', 'PlayStation 4', 'Arcade']","['Fighting', 'Arcade']","['1', '268435460', '268435489', '536872617', '536873304', '536873497']","['Sixteen', 'T', 'CERO_B', 'GRAC_Twelve']",70.2443484861052,19,"['One Piece: Grand Battle!', 'Garou: Mark of the Wolves', 'Score! Hero', 'Rico', 'Pigeon Pop', 'Zoids Wild: Blast Unleashed', 'Anima: Gate of Memories - The Nameless Chronicles', 'Kill la Kill: If', 'Samurai Shodown', 'River City Girls']",['Action'],"The King Of Fighters 2002 Unlimited Match is a remake of the original The King of Fighters 2002: Challenge to Ultimate Battle. The game now has many new features, including all new music, completely redesigned stages, and many more characters.","['Code Mystics', 'SNK Playmore', 'SNK']"
9145,2007,Guilty Gear XX Accent Core,expanded_game,guilty-gear-xx-accent-core,"['Wii', 'PlayStation 2', 'Arcade']",['Fighting'],"['1', '268435460']","['T', 'Twelve']",70.0,2,"['Dragon Ball Z: Budokai Tenkaichi 3', 'One Piece: Grand Battle!', 'CatFight: The Ultimate Female Fighting Game', 'My Hero Academia: Battle for All', 'Zoids Wild: Blast Unleashed', 'Battle Royale : Survival.io Zombie', 'Anima: Gate of Memories - The Nameless Chronicles', 'Dead or Alive 6', 'Samurai Shodown', 'Havocado']",['Action'],"Λ Core also underwent the first major aesthetic change for the series since the original release of Guilty Gear XX. In addition to a new opening movie and a redesigned menu, all voices, including that of the announcer, have been re-recorded (or replaced with previously unused samples), sometimes by different actors. The playable characters artwork was also redone, and two new music tracks, Launch Out and Keep The Flag Flying, were added. Since this revision has been made to balance the game, two characters deemed illegal by tournament standards, Justice and Kliff, were removed from the game's playable roster.","['505 Games', 'Arc System Works', 'Aksys Games']"
70563,2006,Sekai no Gohan Shaberu! DS Oryouri Navi,main_game,sekai-no-gohan-shaberu-ds-oryouri-navi,['Nintendo DS'],,['34'],,,0,"['My First Amazing World Explorer', 'Sunny School Stories', 'Chess Graphy', 'Classical Contraption', 'Matemágica', 'Learn Katakana!!', 'Math World VR', 'Little Helper of the House Kitchen', 'Beauty and The Beast: Interactive Book', 'Snow White: Interactive Book']",['Educational'],Sekai no Gohan Shaberu! DS O-Ryouri Navi is the sequel to Cooking Guide: Can't Decide What to Eat? for the Nintendo DS. The game now features recipes from around the world.,
45437,1998,Angelique Duet,expanded_game,angelique-duet,"['PlayStation', 'Nintendo DS', 'Sega Saturn']",['Visual Novel'],"['17', '44', '268435490', '536871874', '536872098', '536872225', '536872849', '536895148', '536895387', '536903381']",['CERO_B'],,0,"['Mizu no Senritsu 2: Hi no Kioku', 'Angelique Etoile', 'Neo Angelique Tenshi no Namida', 'Kanuchi: Shiroki Tsubasa no Shou', 'Kanuchi: Kuroki Tsubasa no Shou', ""Majo'ou"", 'Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku', 'Mizu no Senritsu', ""Solomon's Ring: Kaze no Shou"", ""Solomon's Ring: Chi no Shou""]","['Fantasy', 'Romance']","Angelique Duet is a spin-off of the first Angelique game and one of the titles made to celebrate Koei's twentieth year anniversary. According to Ruby Party commentary, this title answered popular fan demand for an option to play as the first protagonist's rival, Rosalia.

The Premimum Box edition (PlayStation and Sega Saturn only) includes a special musicbox, bookmarks of the Sacred Guardians, and another colored comic book.","['Ruby Party', 'Koei']"
49306,2005,Crushed Baseball,main_game,crushed-baseball,['Game Boy Advance'],['Sport'],"['268435470', '536870932']",['E'],,0,"['Pro Yakyuu Spirits 2019', 'Madden NFL 20', 'Real Football 2014', 'Real Football 2015', 'Real Football 2017', 'Real Football 2018', 'Real Football 2019', 'Tatakae! Pro Yakyuu Twin League', 'Keomtuseu Peuroyagu V22', 'Pro Yakyuu Family Stadium']",,"With its unique comic-book inspired art style, Crushed Baseball 2004 will offer fast-paced arcade gameplay that will appeal to both sports and non-sports gaming fans. With its over-the-top style, players will be able to power-up characters and give them superhuman abilities and special powers called ""Mojo"" abilities. For example, a pitcher might throw a pitch that acts as a buzz-saw and slices through the hitter's bat; a batter may hit a ground ball that lodges itself in the field so it can't be picked up, and a fielder might use their suction glove ability to suction the ball into their glove to record an out.",
20812,1996,Grand Slam,main_game,grand-slam,"['PC (Microsoft Windows)', 'PlayStation', 'Sega Saturn']",['Sport'],"['268435470', '268435486', '536871846']",['E'],,0,"['Arena', 'Flyball', 'Moon Ball Magic', 'Pro Yakyuu Spirits 2019', 'Madden NFL 20', 'Real Football 2014', 'Real Football 2015', 'Real Football 2017', 'Real Football 2018', 'Real Football 2019']",,"Grand Slam is a baseball video game that includes both a pitching meter and a power meter, one of the first baseball video games to do so.","['Burst Studios', 'Virgin Interactive Entertainment']"
25368,2013,Jewel Quest 5: The Sleepless Star,main_game,jewel-quest-5-the-sleepless-star,"['Nintendo 3DS', 'Nintendo DSi']","['Puzzle', 'Strategy']","['268435465', '268435471']",['E'],,0,"['Sovereignty: Crown of Kings', 'Digging Jim', 'Winds of Revenge', 'Hayama Reiko no Date de Blackjack', 'Scrabble Interactive: 2007 Edition', 'Castle Burn - RTS Revolution', 'Whirly Word HD', 'Turn It On!', 'Iris.Fall', 'Sniks']",,"Follow the travails of intrepid explorer, Percy Pack, in Jewel Quest: The Sleepless Star.",['Engine Software']
9719,2014,Mechanic Escape,main_game,mechanic-escape,"['PC (Microsoft Windows)', 'Mac', 'Android', 'iOS']","['Platform', 'Adventure', 'Indie']","['1', '18', '268435464', '268435487', '268435488', '536872070', '536872406', '536874916', '536875046']",,60.0,2,"['Vagante', 'Toby: The Secret Mine', 'Star Control: Origins', 'Planet Alpha', 'Children of Morta', 'Semblance', 'Pikuniku', 'Dream Alone', 'Gene Rain', 'Rebel Galaxy Outlaw']","['Action', 'Science fiction']","Mechanic escape is a platform game full of infernal chases. In order to find his lost friends, Mech (the hero) doesn't hesitate to play the human cannonball, to pass throughout high-voltage areas or even dodge the most deadly machines. As if that was not enough, many bosses will take a real pleasure in chasing you to stop your insane journey.","['Plug In Digital', 'Tekneo', 'Slak Games', 'Playdigious']"
4873,2007,Free Running,main_game,free-running,"['Wii', 'PC (Microsoft Windows)', 'PlayStation 2', 'Nintendo DS', 'PlayStation Portable']","['Racing', 'Sport']","['1', '268435466', '268435470', '536871049', '536871302', '536873067', '536875127', '536875178', '536875184', '536875271', '536875490', '536875623', '536875682', '536876719', '536878256', '536880134']","['Seven', 'T']",,0,"['Need for Speed: Underground', 'Wreckfest', 'Score! Hero', 'Drift 19', 'Forza Horizon 4', 'NBA 2K20', 'Grid', 'Need for Speed: Heat', 'Aquapark.io', 'eFootball PES 2020']",['Action'],"The whole ethos of Free Running (an urban environment sport also known as Parkour) is to be free, break boundaries, go where others dare not. In this game, the world around you becomes your playground -- where others walk, you jump; where others stop, you climb; where others stall, you leap to victory!","['Reef Entertainment', 'Rebellion Developments']"
51051,2009,Battle Rage,main_game,battle-rage,['Wii'],,['1'],['E10'],,0,"['Nights of Azure 2: Bride of the New Moon', 'White Cat Project', 'Garena Free Fire', 'PUBG Mobile', 'Battle Royale : Survival.io Zombie', 'Gears 5', 'Rogue Heist', 'Call of Duty: Mobile', 'Samurai Shodown', 'Havocado']",['Action'],"In the Ruins of a Shattered World… 
 
Customize your deadly giant robot to be the ultimate war machine! Choose from 20 different weapons and equip up to three at a time. Strike the right balance between speed, power, and armor before you head into one of 10 different arenas to take on other robotic challenges. You’ll need to use both ranged and melee combat to survive, as well as special attacks like Poison or Vampire. Complete a separate storyline for each robot in Arcade mode, or go head to head against your friends in the most frantic multiplayer the universe has ever seen! 
 
Features 
 
• Choose from Single-player and Multiplayer modes 
• Complete a separate storyline for each of the eight characters in Arcade mode 
• Customize your robot with three different weapons and special attacks 
• Balance your robot with the “Power Triangle” of Speed, Power, and Armor 
• Unleash brutal special attacks like push, rush, and stun, as well as unique abilities for each robot 
• Choose from a pool of 20 deadly weapons 
• Battle through 10 maps with destructible physical objects",
43421,2003,Maken Shao: Demon Sword,remake,maken-shao-demon-sword,['PlayStation 2'],,['1'],,,0,"['Nights of Azure 2: Bride of the New Moon', 'White Cat Project', 'Garena Free Fire', 'PUBG Mobile', 'Battle Royale : Survival.io Zombie', 'Gears 5', 'Rogue Heist', 'Call of Duty: Mobile', 'Samurai Shodown', 'Havocado']",['Action'],"Maken is a man-made life form created to delve into the human soul and cure mental disease. Take control of this creature in an adventure that takes you across the globe in a battle against a terrorist organization led by a Chinese god.

A 3D action adventure - Maken Shao lets you possess the bodies of key game characters, unlocking their memories and special attacks as you struggle to uncover who is behind a sinister conspiracy to change the fate of humankind forever.",
50608,2008,The Monkey King: The Legend Begins,main_game,the-monkey-king-the-legend-begins,['Wii'],['Shooter'],['268435461'],['E'],,0,"['Bubble Fighter', 'SD Gundam Next Evolution', 'Gears 5', 'Call of Duty: Mobile', 'Mother Fucker galaxy', 'Hop: The Movie Game', 'Soldier of the Empire', 'Tau', 'Shameless Clone', ""Haven's Compass""]",,The player will play as either Wu Kung or a girl named Mei Mei.,
225826,2003,Bloody Roar Extreme,port,bloody-roar-extreme,['Xbox'],['Fighting'],['268435460'],['T'],,0,"[""The King of Fighters '99: Millennium Battle"", 'Zoids Wild: Blast Unleashed', 'Samurai Shodown', 'Salvador', 'Ninku', 'Dragon Ball Z: Budokai Tenkaichi 4', 'Kung Fu Fighting', 'Kakuhina', 'Under Night In-Birth II Sys:Celes', 'Fatal Fury: City of the Wolves']",,"Bloody Roar Extreme is the Xbox version of Bloody Roar Primal Fury first released on the Nintendo GameCube. This version includes a new character, CGI cutscenes and hidden game modes.",
23698,2003,Tennis Masters Series 2003,main_game,tennis-masters-series-2003,['Xbox'],"['Simulator', 'Sport']","['268435469', '268435470', '536875257']",['E'],,0,"['Simstory: Live As You Wish', 'Club Soccer Director 2019', 'Spike Volleyball', 'NBA 2K20', 'Cricket 19', 'Real Football 2019', 'F1 2019', 'Grid', 'eFootball PES 2020', 'MXGP 2019: The Official Motocross Videogame']",,"Are you ready to take on the world's best players in the Tennis Masters Series? Master the individual skills and styles of one of 67 different players, and then compete in multiplayer singles or doubles matches or single-player tournaments. The game reproduces nine Masters Series tournaments from locations including Miami, Rome, and Paris. With your four different shots--power top spin, slice, flat, and lob--you can create up to 60 different moves to use during matches.",
65516,,Great Battle Full Blast,main_game,great-battle-full-blast,['PlayStation Portable'],,"['1', '18', '536870990', '536871079', '536881795']",['CERO_A'],,0,"['One Piece: Grand Battle!', 'Star Control: Origins', 'Immortal: Unchained', 'White Cat Project', 'SoulWorker', 'Earth Defense Force: Iron Rain', 'Zoids Wild: Blast Unleashed', 'Gene Rain', 'Rebel Galaxy Outlaw', 'Dragon Ball Z: Kakarot']","['Action', 'Science fiction']","This revival of the Great Battle series of side-scrollers reunites the Ultraman, Kamen Rider, and Gundam franchises.",['Banpresto']
124484,2008,Mazes of Fate DS,port,mazes-of-fate-ds,['Nintendo DS'],['Role-playing (RPG)'],"['268435468', '536871599']",,,0,"['Suikoden', 'Red Stone Online', 'Oriental Blue: Ao no Tengai', 'Legends of Aria', 'Fairy Tail Online', 'Legends of Equestria', 'WildCraft: Wild Sim Online', 'Dragalia Lost', 'Heroes Legend: Idle RPG', 'Destiny Connect: Tick-Tock Travelers']",,"Mazes of Fate DS is a port of the Game Boy Advance title Mazes of Fate. It improved on the original by fixing bugs present in the original, introducing a 3D engine in dungeons as a replacement of fake-3D, adding new secret areas in dungeons, and including new dungeon maps.","['Sabarasa', 'Graffiti Entertainment', 'Neko Entertainment']"
